,Time,1,2,3,4,5,6
231,2014-07-23 14:35:49,37.552 °C,37.518 °C,37.518 °C,45.2 %RH,43.3 %RH,42.6 %RH
232,2014-07-23 14:36:19,37.523 °C,37.515 °C,37.499 °C,43.5 %RH,40.6 %RH,40.4 %RH
233,2014-07-23 14:36:49,37.515 °C,37.485 °C,37.482 °C,42.6 %RH,42.1 %RH,40.1 %RH
234,2014-07-23 14:37:19,37.487 °C,37.460 °C,37.459 °C,45.2 %RH,44.3 %RH,41.6 %RH
235,2014-07-23 14:37:49,37.460 °C,37.450 °C,37.447 °C,43.8 %RH,43.3 %RH,41.8 %RH
236,2014-07-23 14:38:19,37.480 °C,37.480 °C,37.449 °C,44.7 %RH,43.0 %RH,42.8 %RH
237,2014-07-23 14:38:49,37.494 °C,37.492 °C,37.482 °C,43.8 %RH,42.3 %RH,41.6 %RH
238,2014-07-23 14:39:19,37.492 °C,37.442 °C,37.442 °C,45.7 %RH,45.5 %RH,42.6 %RH
239,2014-07-23 14:39:49,37.444 °C,37.336 °C,37.336 °C,46.7 %RH,46.7 %RH,45.0 %RH
240,2014-07-23 14:40:19,37.328 °C,37.117 °C,37.117 °C,46.7 %RH,44.0 %RH,43.8 %RH
241,2014-07-23 14:40:49,37.110 °C,36.901 °C,36.901 °C,46.5 %RH,46.0 %RH,44.0 %RH
242,2014-07-23 14:41:19,36.894 °C,36.783 °C,36.783 °C,47.0 %RH,45.5 %RH,45.5 %RH
243,2014-07-23 14:41:49,36.780 °C,36.717 °C,36.717 °C,48.5 %RH,48.2 %RH,45.2 %RH
244,2014-07-23 14:42:19,36.725 °C,36.698 °C,36.698 °C,49.8 %RH,48.0 %RH,47.0 %RH
245,2014-07-23 14:42:49,36.745 °C,36.745 °C,36.698 °C,48.2 %RH,47.7 %RH,47.2 %RH
246,2014-07-23 14:43:19,36.802 °C,36.802 °C,36.743 °C,48.2 %RH,45.7 %RH,45.7 %RH
247,2014-07-23 14:43:49,36.834 °C,36.834 °C,36.798 °C,46.2 %RH,45.5 %RH,45.2 %RH
248,2014-07-23 14:44:19,36.876 °C,36.876 °C,36.834 °C,45.2 %RH,44.3 %RH,44.0 %RH
249,2014-07-23 14:44:49,36.894 °C,36.890 °C,36.875 °C,47.0 %RH,45.5 %RH,44.5 %RH
250,2014-07-23 14:45:19,36.891 °C,36.888 °C,36.881 °C,46.0 %RH,45.2 %RH,44.0 %RH
251,2014-07-23 14:45:49,36.901 °C,36.901 °C,36.885 °C,45.0 %RH,43.3 %RH,43.0 %RH
252,2014-07-23 14:46:19,36.944 °C,36.944 °C,36.901 °C,44.0 %RH,42.6 %RH,42.6 %RH
253,2014-07-23 14:46:49,37.015 °C,37.015 °C,36.950 °C,44.0 %RH,43.5 %RH,42.6 %RH
254,2014-07-23 14:47:19,37.059 °C,37.059 °C,37.015 °C,44.7 %RH,44.5 %RH,42.3 %RH
255,2014-07-23 14:47:49,37.110 °C,37.110 °C,37.059 °C,44.5 %RH,42.6 %RH,42.6 %RH
256,2014-07-23 14:48:19,37.169 °C,37.169 °C,37.107 °C,42.1 %RH,41.6 %RH,40.4 %RH
257,2014-07-23 14:48:49,37.229 °C,37.229 °C,37.169 °C,43.3 %RH,43.3 %RH,41.6 %RH
258,2014-07-23 14:49:19,37.292 °C,37.292 °C,37.229 °C,45.2 %RH,44.0 %RH,43.5 %RH
259,2014-07-23 14:49:49,37.335 °C,37.335 °C,37.293 °C,45.0 %RH,44.7 %RH,43.8 %RH
260,2014-07-23 14:50:19,37.359 °C,37.359 °C,37.335 °C,46.0 %RH,44.0 %RH,44.0 %RH
261,2014-07-23 14:50:49,37.394 °C,37.394 °C,37.361 °C,45.0 %RH,44.0 %RH,44.0 %RH
262,2014-07-23 14:51:19,37.444 °C,37.444 °C,37.398 °C,44.3 %RH,43.8 %RH,43.3 %RH
263,2014-07-23 14:51:49,37.489 °C,37.489 °C,37.442 °C,43.8 %RH,41.4 %RH,40.9 %RH
264,2014-07-23 14:52:19,37.502 °C,37.495 °C,37.487 °C,45.0 %RH,44.7 %RH,41.4 %RH
265,2014-07-23 14:52:49,37.492 °C,37.412 °C,37.412 °C,45.0 %RH,44.7 %RH,43.5 %RH
266,2014-07-23 14:53:19,37.411 °C,37.247 °C,37.247 °C,47.2 %RH,47.0 %RH,45.0 %RH
267,2014-07-23 14:53:49,37.237 °C,37.026 °C,37.026 °C,47.7 %RH,46.2 %RH,46.2 %RH
268,2014-07-23 14:54:19,37.016 °C,36.801 °C,36.801 °C,46.0 %RH,45.5 %RH,44.7 %RH
269,2014-07-23 14:54:49,36.796 °C,36.594 °C,36.594 °C,47.0 %RH,46.7 %RH,45.2 %RH
270,2014-07-23 14:55:19,36.588 °C,36.403 °C,36.403 °C,48.0 %RH,47.2 %RH,46.5 %RH
271,2014-07-23 14:55:49,36.398 °C,36.247 °C,36.245 °C,47.2 %RH,46.0 %RH,46.0 %RH
272,2014-07-23 14:56:19,36.243 °C,36.162 °C,36.162 °C,46.0 %RH,45.5 %RH,45.2 %RH
273,2014-07-23 14:56:49,36.162 °C,36.108 °C,36.108 °C,46.0 %RH,45.2 %RH,45.0 %RH
274,2014-07-23 14:57:19,36.108 °C,36.079 °C,36.079 °C,46.0 %RH,45.0 %RH,45.0 %RH
275,2014-07-23 14:57:49,36.082 °C,36.079 °C,36.071 °C,45.0 %RH,45.0 %RH,44.3 %RH
276,2014-07-23 14:58:19,36.090 °C,36.090 °C,36.072 °C,45.0 %RH,44.0 %RH,44.0 %RH
277,2014-07-23 14:58:49,36.115 °C,36.115 °C,36.090 °C,44.7 %RH,44.3 %RH,43.8 %RH
278,2014-07-23 14:59:19,36.162 °C,36.162 °C,36.116 °C,45.0 %RH,43.8 %RH,43.3 %RH
279,2014-07-23 14:59:49,36.229 °C,36.229 °C,36.168 °C,44.7 %RH,44.3 %RH,43.8 %RH
280,2014-07-23 15:00:19,36.251 °C,36.251 °C,36.230 °C,44.7 %RH,44.3 %RH,43.5 %RH
281,2014-07-23 15:00:49,36.253 °C,36.240 °C,36.238 °C,46.2 %RH,46.2 %RH,44.3 %RH
282,2014-07-23 15:01:19,36.245 °C,36.238 °C,36.232 °C,47.7 %RH,47.7 %RH,46.0 %RH
283,2014-07-23 15:01:49,36.266 °C,36.264 °C,36.237 °C,47.7 %RH,44.5 %RH,44.5 %RH
284,2014-07-23 15:02:19,36.300 °C,36.300 °C,36.268 °C,44.5 %RH,43.8 %RH,43.8 %RH
285,2014-07-23 15:02:49,36.341 °C,36.341 °C,36.300 °C,44.0 %RH,43.5 %RH,43.3 %RH
286,2014-07-23 15:03:19,36.397 °C,36.397 °C,36.346 °C,44.5 %RH,44.5 %RH,43.3 %RH
287,2014-07-23 15:03:49,36.446 °C,36.446 °C,36.397 °C,46.2 %RH,45.5 %RH,44.5 %RH
288,2014-07-23 15:04:19,36.477 °C,36.477 °C,36.444 °C,45.5 %RH,43.8 %RH,43.8 %RH
289,2014-07-23 15:04:49,36.511 °C,36.511 °C,36.478 °C,46.0 %RH,45.2 %RH,43.8 %RH
290,2014-07-23 15:05:19,36.519 °C,36.517 °C,36.511 °C,45.0 %RH,42.6 %RH,42.6 %RH
291,2014-07-23 15:05:49,36.521 °C,36.503 °C,36.503 °C,42.8 %RH,42.1 %RH,41.6 %RH
292,2014-07-23 15:06:19,36.509 °C,36.509 °C,36.483 °C,42.6 %RH,41.1 %RH,41.1 %RH
293,2014-07-23 15:06:49,36.511 °C,36.509 °C,36.490 °C,41.6 %RH,41.6 %RH,40.9 %RH
294,2014-07-23 15:07:19,36.534 °C,36.526 °C,36.501 °C,42.8 %RH,42.8 %RH,40.4 %RH
295,2014-07-23 15:07:49,36.549 °C,36.549 °C,36.524 °C,45.5 %RH,40.6 %RH,40.6 %RH
296,2014-07-23 15:08:19,36.568 °C,36.565 °C,36.537 °C,42.6 %RH,42.6 %RH,40.1 %RH
297,2014-07-23 15:08:49,36.591 °C,36.588 °C,36.565 °C,42.8 %RH,41.1 %RH,41.1 %RH
298,2014-07-23 15:09:19,36.606 °C,36.594 °C,36.580 °C,42.3 %RH,42.3 %RH,40.4 %RH
299,2014-07-23 15:09:49,36.612 °C,36.601 °C,36.591 °C,42.8 %RH,42.1 %RH,41.6 %RH
300,2014-07-23 15:10:19,36.604 °C,36.578 °C,36.578 °C,43.8 %RH,42.8 %RH,42.3 %RH
301,2014-07-23 15:10:49,36.578 °C,36.504 °C,36.504 °C,44.0 %RH,42.6 %RH,42.6 %RH
302,2014-07-23 15:11:19,36.501 °C,36.384 °C,36.384 °C,43.3 %RH,42.6 %RH,42.6 %RH
303,2014-07-23 15:11:49,36.379 °C,36.256 °C,36.256 °C,42.8 %RH,42.6 %RH,42.3 %RH
304,2014-07-23 15:12:19,36.253 °C,36.178 °C,36.175 °C,42.6 %RH,42.3 %RH,42.3 %RH
305,2014-07-23 15:12:49,36.177 °C,36.110 °C,36.110 °C,43.0 %RH,42.8 %RH,42.1 %RH
306,2014-07-23 15:13:19,36.115 °C,36.085 °C,36.085 °C,42.6 %RH,41.6 %RH,40.9 %RH
307,2014-07-23 15:13:49,36.136 °C,36.136 °C,36.087 °C,43.0 %RH,43.0 %RH,41.8 %RH
308,2014-07-23 15:14:19,36.185 °C,36.185 °C,36.139 °C,43.5 %RH,43.5 %RH,42.8 %RH
309,2014-07-23 15:14:49,36.220 °C,36.220 °C,36.188 °C,44.3 %RH,43.0 %RH,43.0 %RH
310,2014-07-23 15:15:19,36.224 °C,36.217 °C,36.216 °C,45.5 %RH,45.5 %RH,42.8 %RH
311,2014-07-23 15:15:49,36.220 °C,36.216 °C,36.211 °C,46.5 %RH,45.5 %RH,45.5 %RH
312,2014-07-23 15:16:19,36.216 °C,36.209 °C,36.203 °C,45.2 %RH,44.5 %RH,44.5 %RH
313,2014-07-23 15:16:49,36.207 °C,36.183 °C,36.183 °C,44.5 %RH,44.5 %RH,44.0 %RH
314,2014-07-23 15:17:19,36.183 °C,36.147 °C,36.142 °C,47.0 %RH,47.0 %RH,44.3 %RH
315,2014-07-23 15:17:49,36.142 °C,36.108 °C,36.108 °C,47.5 %RH,44.3 %RH,44.3 %RH
316,2014-07-23 15:18:19,36.107 °C,36.061 °C,36.061 °C,44.3 %RH,44.0 %RH,43.3 %RH
317,2014-07-23 15:18:49,36.059 °C,35.988 °C,35.988 °C,45.5 %RH,45.5 %RH,44.0 %RH
318,2014-07-23 15:19:19,35.985 °C,35.887 °C,35.887 °C,47.5 %RH,47.5 %RH,45.5 %RH
319,2014-07-23 15:19:49,35.887 °C,35.793 °C,35.793 °C,47.2 %RH,46.5 %RH,46.0 %RH
320,2014-07-23 15:20:19,35.792 °C,35.703 °C,35.703 °C,46.5 %RH,45.2 %RH,45.2 %RH
321,2014-07-23 15:20:49,35.701 °C,35.606 °C,35.606 °C,45.5 %RH,45.0 %RH,44.5 %RH
322,2014-07-23 15:21:19,35.604 °C,35.506 °C,35.506 °C,45.0 %RH,44.5 %RH,43.5 %RH
323,2014-07-23 15:21:49,35.503 °C,35.401 °C,35.401 °C,47.0 %RH,47.0 %RH,44.5 %RH
324,2014-07-23 15:22:19,35.396 °C,35.285 °C,35.285 °C,47.7 %RH,47.7 %RH,47.0 %RH
325,2014-07-23 15:22:49,35.282 °C,35.184 °C,35.184 °C,48.7 %RH,48.7 %RH,47.2 %RH
326,2014-07-23 15:23:19,35.181 °C,35.081 °C,35.081 °C,49.0 %RH,45.7 %RH,45.7 %RH
327,2014-07-23 15:23:49,35.076 °C,35.009 °C,35.009 °C,46.2 %RH,46.2 %RH,45.0 %RH
328,2014-07-23 15:24:19,35.011 °C,35.004 °C,34.993 °C,47.7 %RH,47.7 %RH,46.7 %RH
329,2014-07-23 15:24:49,35.015 °C,35.011 °C,34.990 °C,48.0 %RH,45.7 %RH,45.5 %RH
330,2014-07-23 15:25:19,35.031 °C,35.030 °C,35.012 °C,46.5 %RH,45.7 %RH,45.5 %RH
331,2014-07-23 15:25:49,35.070 °C,35.067 °C,35.031 °C,46.7 %RH,46.2 %RH,45.7 %RH
332,2014-07-23 15:26:19,35.116 °C,35.116 °C,35.065 °C,46.2 %RH,44.3 %RH,44.3 %RH
333,2014-07-23 15:26:49,35.166 °C,35.166 °C,35.118 °C,44.7 %RH,44.3 %RH,44.0 %RH
334,2014-07-23 15:27:19,35.222 °C,35.208 °C,35.169 °C,44.3 %RH,42.6 %RH,42.6 %RH
335,2014-07-23 15:27:49,35.266 °C,35.266 °C,35.219 °C,44.7 %RH,44.7 %RH,42.3 %RH
336,2014-07-23 15:28:19,35.303 °C,35.303 °C,35.267 °C,46.7 %RH,46.5 %RH,44.7 %RH
337,2014-07-23 15:28:49,35.324 °C,35.322 °C,35.298 °C,47.0 %RH,44.5 %RH,44.5 %RH
338,2014-07-23 15:29:19,35.335 °C,35.332 °C,35.319 °C,47.0 %RH,46.2 %RH,44.7 %RH
339,2014-07-23 15:29:49,35.351 °C,35.351 °C,35.330 °C,46.0 %RH,44.3 %RH,44.0 %RH
340,2014-07-23 15:30:19,35.367 °C,35.367 °C,35.351 °C,45.5 %RH,45.2 %RH,44.3 %RH
341,2014-07-23 15:30:49,35.380 °C,35.372 °C,35.362 °C,46.2 %RH,46.2 %RH,45.0 %RH
342,2014-07-23 15:31:19,35.391 °C,35.387 °C,35.375 °C,46.2 %RH,45.0 %RH,45.0 %RH
343,2014-07-23 15:31:49,35.398 °C,35.395 °C,35.387 °C,44.7 %RH,43.5 %RH,43.3 %RH
344,2014-07-23 15:32:19,35.401 °C,35.396 °C,35.388 °C,45.5 %RH,44.0 %RH,43.3 %RH
345,2014-07-23 15:32:49,35.406 °C,35.391 °C,35.382 °C,45.0 %RH,45.0 %RH,42.3 %RH
346,2014-07-23 15:33:19,35.391 °C,35.388 °C,35.377 °C,47.0 %RH,46.7 %RH,45.0 %RH
347,2014-07-23 15:33:49,35.388 °C,35.375 °C,35.375 °C,47.2 %RH,46.2 %RH,46.2 %RH
348,2014-07-23 15:34:19,35.382 °C,35.367 °C,35.366 °C,47.5 %RH,46.7 %RH,46.2 %RH
349,2014-07-23 15:34:49,35.366 °C,35.335 °C,35.327 °C,46.5 %RH,42.8 %RH,42.8 %RH
350,2014-07-23 15:35:19,35.330 °C,35.269 °C,35.269 °C,45.5 %RH,45.2 %RH,43.0 %RH
351,2014-07-23 15:35:49,35.269 °C,35.237 °C,35.235 °C,46.2 %RH,45.5 %RH,45.0 %RH
352,2014-07-23 15:36:19,35.237 °C,35.221 °C,35.218 °C,45.7 %RH,44.0 %RH,43.3 %RH
353,2014-07-23 15:36:49,35.227 °C,35.200 °C,35.200 °C,44.0 %RH,43.5 %RH,42.8 %RH
354,2014-07-23 15:37:19,35.210 °C,35.194 °C,35.192 °C,44.3 %RH,44.3 %RH,43.5 %RH
355,2014-07-23 15:37:49,35.197 °C,35.192 °C,35.189 °C,44.5 %RH,44.5 %RH,43.8 %RH
356,2014-07-23 15:38:19,35.200 °C,35.200 °C,35.192 °C,45.0 %RH,44.7 %RH,44.5 %RH
357,2014-07-23 15:38:49,35.202 °C,35.181 °C,35.181 °C,46.2 %RH,46.2 %RH,44.5 %RH
358,2014-07-23 15:39:19,35.179 °C,35.133 °C,35.131 °C,47.0 %RH,45.7 %RH,45.5 %RH
359,2014-07-23 15:39:49,35.129 °C,35.099 °C,35.092 °C,48.0 %RH,46.7 %RH,46.2 %RH
360,2014-07-23 15:40:19,35.100 °C,35.084 °C,35.080 °C,48.2 %RH,46.2 %RH,46.0 %RH
361,2014-07-23 15:40:49,35.084 °C,35.080 °C,35.072 °C,47.0 %RH,46.7 %RH,45.5 %RH
362,2014-07-23 15:41:19,35.080 °C,35.056 °C,35.056 °C,49.0 %RH,49.0 %RH,47.0 %RH
363,2014-07-23 15:41:49,35.054 °C,35.015 °C,35.012 °C,49.2 %RH,47.7 %RH,47.2 %RH
364,2014-07-23 15:42:19,35.007 °C,34.963 °C,34.963 °C,48.5 %RH,48.2 %RH,47.5 %RH
365,2014-07-23 15:42:49,34.963 °C,34.927 °C,34.927 °C,48.2 %RH,47.7 %RH,47.0 %RH
366,2014-07-23 15:43:19,34.929 °C,34.889 °C,34.881 °C,48.0 %RH,46.5 %RH,46.0 %RH
367,2014-07-23 15:43:49,34.876 °C,34.841 °C,34.836 °C,48.2 %RH,48.2 %RH,46.2 %RH
368,2014-07-23 15:44:19,34.839 °C,34.814 °C,34.812 °C,48.5 %RH,47.7 %RH,47.5 %RH
369,2014-07-23 15:44:49,34.812 °C,34.769 °C,34.769 °C,48.5 %RH,48.5 %RH,47.7 %RH
370,2014-07-23 15:45:19,34.767 °C,34.726 °C,34.726 °C,51.5 %RH,51.3 %RH,48.2 %RH
371,2014-07-23 15:45:49,34.719 °C,34.699 °C,34.691 °C,51.0 %RH,46.5 %RH,46.2 %RH
372,2014-07-23 15:46:19,34.697 °C,34.662 °C,34.662 °C,47.0 %RH,46.5 %RH,46.0 %RH
373,2014-07-23 15:46:49,34.672 °C,34.654 °C,34.652 °C,48.0 %RH,48.0 %RH,46.5 %RH
374,2014-07-23 15:47:19,34.660 °C,34.660 °C,34.649 °C,48.0 %RH,47.5 %RH,47.5 %RH
375,2014-07-23 15:47:49,34.667 °C,34.657 °C,34.648 °C,47.5 %RH,46.0 %RH,46.0 %RH
376,2014-07-23 15:48:19,34.672 °C,34.672 °C,34.659 °C,46.5 %RH,45.7 %RH,45.7 %RH
377,2014-07-23 15:48:49,34.681 °C,34.667 °C,34.667 °C,46.5 %RH,46.5 %RH,45.5 %RH
378,2014-07-23 15:49:19,34.686 °C,34.670 °C,34.665 °C,47.5 %RH,47.2 %RH,46.5 %RH
379,2014-07-23 15:49:49,34.681 °C,34.657 °C,34.657 °C,48.5 %RH,48.2 %RH,47.0 %RH
380,2014-07-23 15:50:19,34.657 °C,34.633 °C,34.630 °C,48.2 %RH,47.5 %RH,46.7 %RH
381,2014-07-23 15:50:49,34.633 °C,34.595 °C,34.595 °C,48.7 %RH,44.7 %RH,44.7 %RH
382,2014-07-23 15:51:19,34.593 °C,34.570 °C,34.568 °C,48.5 %RH,48.2 %RH,44.7 %RH
383,2014-07-23 15:51:49,34.571 °C,34.571 °C,34.552 °C,48.2 %RH,47.2 %RH,47.2 %RH
384,2014-07-23 15:52:19,34.565 °C,34.555 °C,34.549 °C,47.2 %RH,45.5 %RH,45.5 %RH
385,2014-07-23 15:52:49,34.557 °C,34.549 °C,34.542 °C,49.2 %RH,49.2 %RH,44.5 %RH
386,2014-07-23 15:53:19,34.554 °C,34.544 °C,34.541 °C,49.8 %RH,48.5 %RH,47.5 %RH
387,2014-07-23 15:53:49,34.549 °C,34.531 °C,34.525 °C,48.2 %RH,46.0 %RH,46.0 %RH
388,2014-07-23 15:54:19,34.533 °C,34.512 °C,34.512 °C,50.8 %RH,49.8 %RH,46.0 %RH
389,2014-07-23 15:54:49,34.512 °C,34.488 °C,34.485 °C,49.5 %RH,46.5 %RH,46.0 %RH
390,2014-07-23 15:55:19,34.487 °C,34.455 °C,34.452 °C,47.0 %RH,46.7 %RH,46.0 %RH
391,2014-07-23 15:55:49,34.458 °C,34.421 °C,34.420 °C,50.8 %RH,50.8 %RH,46.7 %RH
392,2014-07-23 15:56:19,34.421 °C,34.386 °C,34.386 °C,50.8 %RH,49.2 %RH,49.2 %RH
393,2014-07-23 15:56:49,34.386 °C,34.351 °C,34.351 °C,53.0 %RH,53.0 %RH,49.2 %RH
394,2014-07-23 15:57:19,34.351 °C,34.321 °C,34.321 °C,55.1 %RH,54.0 %RH,53.0 %RH
395,2014-07-23 15:57:49,34.321 °C,34.296 °C,34.293 °C,54.3 %RH,52.5 %RH,51.8 %RH
396,2014-07-23 15:58:19,34.296 °C,34.269 °C,34.267 °C,52.8 %RH,49.0 %RH,49.0 %RH
397,2014-07-23 15:58:49,34.269 °C,34.237 °C,34.237 °C,48.7 %RH,48.7 %RH,48.2 %RH
398,2014-07-23 15:59:19,34.237 °C,34.204 °C,34.204 °C,50.3 %RH,50.3 %RH,48.7 %RH
399,2014-07-23 15:59:49,34.205 °C,34.175 °C,34.175 °C,51.0 %RH,49.5 %RH,49.2 %RH
400,2014-07-23 16:00:19,34.174 °C,34.139 °C,34.139 °C,51.5 %RH,51.5 %RH,49.5 %RH
401,2014-07-23 16:00:49,34.140 °C,34.098 °C,34.098 °C,52.5 %RH,51.8 %RH,51.3 %RH
402,2014-07-23 16:01:19,34.094 °C,34.042 °C,34.042 °C,52.3 %RH,52.3 %RH,51.5 %RH
403,2014-07-23 16:01:49,34.039 °C,33.980 °C,33.977 °C,54.3 %RH,54.3 %RH,52.0 %RH
404,2014-07-23 16:02:19,33.974 °C,33.909 °C,33.909 °C,54.3 %RH,53.3 %RH,53.3 %RH
405,2014-07-23 16:02:49,33.908 °C,33.840 °C,33.840 °C,55.1 %RH,55.1 %RH,53.5 %RH
406,2014-07-23 16:03:19,33.840 °C,33.773 °C,33.769 °C,56.1 %RH,55.3 %RH,54.8 %RH
407,2014-07-23 16:03:49,33.770 °C,33.706 °C,33.706 °C,55.3 %RH,53.8 %RH,53.3 %RH
408,2014-07-23 16:04:19,33.704 °C,33.646 °C,33.646 °C,54.6 %RH,54.6 %RH,53.3 %RH
409,2014-07-23 16:04:49,33.646 °C,33.598 °C,33.597 °C,55.6 %RH,55.6 %RH,54.0 %RH
410,2014-07-23 16:05:19,33.590 °C,33.539 °C,33.539 °C,55.8 %RH,54.0 %RH,53.8 %RH
411,2014-07-23 16:05:49,33.539 °C,33.487 °C,33.487 °C,56.3 %RH,56.3 %RH,54.6 %RH
412,2014-07-23 16:06:19,33.493 °C,33.449 °C,33.447 °C,56.3 %RH,56.1 %RH,55.3 %RH
413,2014-07-23 16:06:49,33.447 °C,33.416 °C,33.416 °C,55.8 %RH,54.8 %RH,54.6 %RH
414,2014-07-23 16:07:19,33.416 °C,33.392 °C,33.392 °C,55.8 %RH,55.6 %RH,54.8 %RH
415,2014-07-23 16:07:49,33.394 °C,33.367 °C,33.367 °C,56.3 %RH,56.3 %RH,54.8 %RH
416,2014-07-23 16:08:19,33.369 °C,33.344 °C,33.344 °C,56.8 %RH,55.1 %RH,54.8 %RH
417,2014-07-23 16:08:49,33.345 °C,33.318 °C,33.318 °C,55.6 %RH,55.6 %RH,54.6 %RH
418,2014-07-23 16:09:19,33.318 °C,33.290 °C,33.290 °C,56.6 %RH,55.8 %RH,55.3 %RH
419,2014-07-23 16:09:49,33.290 °C,33.264 °C,33.262 °C,58.6 %RH,58.6 %RH,55.1 %RH
420,2014-07-23 16:10:19,33.262 °C,33.235 °C,33.232 °C,58.6 %RH,56.3 %RH,56.1 %RH
421,2014-07-23 16:10:49,33.234 °C,33.202 °C,33.202 °C,57.3 %RH,54.3 %RH,54.3 %RH
422,2014-07-23 16:11:19,33.205 °C,33.177 °C,33.177 °C,54.0 %RH,49.5 %RH,49.5 %RH
423,2014-07-23 16:11:49,33.190 °C,33.190 °C,33.176 °C,49.5 %RH,48.0 %RH,48.0 %RH
424,2014-07-23 16:12:19,33.216 °C,33.216 °C,33.188 °C,48.2 %RH,48.2 %RH,46.7 %RH
425,2014-07-23 16:12:49,33.253 °C,33.253 °C,33.216 °C,49.2 %RH,49.2 %RH,48.2 %RH
426,2014-07-23 16:13:19,33.303 °C,33.300 °C,33.251 °C,50.0 %RH,47.5 %RH,47.5 %RH
427,2014-07-23 16:13:49,33.378 °C,33.378 °C,33.306 °C,47.5 %RH,47.5 %RH,46.2 %RH
428,2014-07-23 16:14:19,33.509 °C,33.509 °C,33.381 °C,47.7 %RH,47.2 %RH,46.7 %RH
429,2014-07-23 16:14:49,33.685 °C,33.685 °C,33.515 °C,49.8 %RH,49.5 %RH,47.5 %RH
430,2014-07-23 16:15:19,33.867 °C,33.867 °C,33.694 °C,50.0 %RH,49.0 %RH,48.0 %RH
431,2014-07-23 16:15:49,34.036 °C,34.036 °C,33.873 °C,49.2 %RH,47.7 %RH,47.2 %RH
432,2014-07-23 16:16:19,34.196 °C,34.196 °C,34.042 °C,47.5 %RH,47.2 %RH,46.7 %RH
433,2014-07-23 16:16:49,34.326 °C,34.326 °C,34.197 °C,48.0 %RH,46.7 %RH,46.7 %RH
434,2014-07-23 16:17:19,34.423 °C,34.423 °C,34.320 °C,48.7 %RH,48.7 %RH,46.7 %RH
435,2014-07-23 16:17:49,34.527 °C,34.527 °C,34.426 °C,49.0 %RH,48.0 %RH,47.5 %RH
436,2014-07-23 16:18:19,34.616 °C,34.616 °C,34.530 °C,49.5 %RH,49.5 %RH,47.0 %RH
437,2014-07-23 16:18:49,34.711 °C,34.711 °C,34.621 °C,50.5 %RH,48.0 %RH,48.0 %RH
438,2014-07-23 16:19:19,34.823 °C,34.823 °C,34.718 °C,48.5 %RH,48.5 %RH,47.5 %RH
439,2014-07-23 16:19:49,34.950 °C,34.950 °C,34.827 °C,48.5 %RH,48.2 %RH,47.5 %RH
440,2014-07-23 16:20:19,35.089 °C,35.089 °C,34.955 °C,48.0 %RH,46.0 %RH,45.7 %RH
441,2014-07-23 16:20:49,35.221 °C,35.221 °C,35.094 °C,47.0 %RH,47.0 %RH,46.0 %RH
442,2014-07-23 16:21:19,35.359 °C,35.359 °C,35.224 °C,47.2 %RH,44.7 %RH,44.7 %RH
443,2014-07-23 16:21:49,35.501 °C,35.499 °C,35.364 °C,49.0 %RH,48.0 %RH,45.0 %RH
444,2014-07-23 16:22:19,35.638 °C,35.638 °C,35.504 °C,48.0 %RH,44.0 %RH,44.0 %RH
445,2014-07-23 16:22:49,35.763 °C,35.763 °C,35.646 °C,44.7 %RH,44.7 %RH,43.3 %RH
446,2014-07-23 16:23:19,35.855 °C,35.855 °C,35.768 °C,46.5 %RH,46.5 %RH,44.7 %RH
447,2014-07-23 16:23:49,35.915 °C,35.915 °C,35.857 °C,47.5 %RH,44.0 %RH,44.0 %RH
448,2014-07-23 16:24:19,35.965 °C,35.964 °C,35.918 °C,44.3 %RH,44.3 %RH,43.8 %RH
449,2014-07-23 16:24:49,36.016 °C,36.014 °C,35.965 °C,45.2 %RH,45.2 %RH,44.3 %RH
450,2014-07-23 16:25:19,36.040 °C,36.040 °C,36.012 °C,46.5 %RH,46.2 %RH,45.2 %RH
451,2014-07-23 16:25:49,36.058 °C,36.058 °C,36.038 °C,46.2 %RH,44.0 %RH,44.0 %RH
452,2014-07-23 16:26:19,36.077 °C,36.077 °C,36.058 °C,44.7 %RH,44.3 %RH,43.8 %RH
453,2014-07-23 16:26:49,36.079 °C,36.074 °C,36.072 °C,44.3 %RH,43.0 %RH,43.0 %RH
454,2014-07-23 16:27:19,36.071 °C,36.027 °C,36.027 °C,50.0 %RH,49.8 %RH,43.0 %RH
455,2014-07-23 16:27:49,36.027 °C,35.970 °C,35.970 °C,49.2 %RH,43.5 %RH,43.5 %RH
456,2014-07-23 16:28:19,35.967 °C,35.894 °C,35.894 °C,56.3 %RH,55.3 %RH,44.0 %RH
457,2014-07-23 16:28:49,35.891 °C,35.785 °C,35.785 °C,57.6 %RH,52.3 %RH,52.3 %RH
458,2014-07-23 16:29:19,35.781 °C,35.687 °C,35.687 °C,52.0 %RH,50.3 %RH,50.3 %RH
459,2014-07-23 16:29:49,35.682 °C,35.633 °C,35.633 °C,51.3 %RH,49.5 %RH,49.0 %RH
460,2014-07-23 16:30:19,35.632 °C,35.611 °C,35.611 °C,51.5 %RH,51.5 %RH,48.7 %RH
461,2014-07-23 16:30:49,35.637 °C,35.635 °C,35.606 °C,56.3 %RH,56.1 %RH,52.0 %RH
462,2014-07-23 16:31:19,35.708 °C,35.708 °C,35.638 °C,56.6 %RH,50.0 %RH,49.5 %RH
463,2014-07-23 16:31:49,35.999 °C,35.999 °C,35.711 °C,50.3 %RH,41.8 %RH,41.8 %RH
